raw_row_id,office_id,office_name,office_street_address,office_city,office_state,office_zip_code,office_phone_number,empl_id,employee_first_name,employee_last_name,employee_job_title,employment_type,hire_date,employee_email,employee_phone_number,license_id,license_eff_date,license_exp_date,license_state,client_id,client_first_name,client_last_name,client_corp_name,client_tax_id,client_phone_number,client_email,client_type,client_req_id,req_state,req_city,req_zip_code,req_property_type_id,req_property_type_name,req_bedrooms,req_bathrooms,amenity_id,amenity_name,unit_id,property_zip_code,unit_number,building_number,property_street,property_city,property_state,property_county,property_type_id,property_type_name,listing_id,listing_price,listing_status,appointment_id,appointment_date,appointment_time,appointment_notes,appointment_status,transaction_id,transaction_amount,transaction_commission,transaction_date,transaction_type,client_role,open_house_id,open_house_date,open_house_time,neighborhood_zip_code,neighborhood_name,school_id,school_name,school_street,school_city,school_state,school_county,school_zip_code,station_id,transit_type
294,4,PRINCETON OFFICE,55 Nassau St,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,53,Hannah,Garcia,,,5551530053,hannah.garcia53@email.com,Individual,1293,NJ,White Plains,8542,5,Co-op,4,2,2,Pool,57,8542,,46,Mercer St,Princeton,NJ,Mercer,5,Co-op,57,1710104,Pending,294,4/15/26,10:30,family interested in schools,completed,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,bus
295,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,16,Wesson,Yates,Agent,FT,5/6/20,wessonyates@dreamhomesnyc.com,9735550016,1016,5/6/20,5/6/22,NJ,176,,,Acme Holdings,97-1000176,5552760176,deals176@acmeholdings,Corporation,1294,NJ,Montclair,7042,3,Apartment,4,2,,,42,7042,18A,132,Valley Rd,Montclair,NJ,Essex,3,Apartment,42,4463,Active,295,4/16/26,9:00,commuting buyer,scheduled,295,4608.74,308.74,3/26/26,rental,owner,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,subway
296,4,Princeton Office,55 Nassau St,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,161,Ryan,Cooper,,,5552610161,ryan.cooper161@email.com,Individual,1295,NJ,Hoboken,7302,2,House,2,1,4,Elevator,69,8542,,25,Witherspoon St,Princeton,NJ,Mercer,2,House,69,1165420,Pending,,,,,,296,1145726.45,27873.88,3/27/26,sale,seller,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
297,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,76,Miles,Ng,,,5551760076,miles.ng76@email.com,Individual,1296,NJ,White Plains,7030,1,Condo,1,2,,,12,7030,,937,River St,Hoboken,NJ,Hudson,1,Condo,12,942004,Closed,297,4/18/26,17:15,follow-up,scheduled,297,894821.1,20816.24,3/28/26,sale,seller,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
298,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,11,Nayeli,Robertson,Agent,PT,12/23/22,nayelirobertson@dreamhomesnyc.com,2015550011,1011,12/23/22,12/23/24,NJ,22,,,Pine Street Ventures,32-1000022,5551220022,deals22@pinestreetventures,Corporation,1297,CT,Jersey City,7302,3,Apartment,1,2,,,31,7302,18A,353,Grand St,Jersey City,NJ,Hudson,3,Apartment,31,6416,Active,298,4/19/26,9:00,investor inquiry,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
299,1,Hoboken Office,123 River Street,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,200,Mason,Chen,,,5553000200,mason.chen200@email.com,Individual,1298,NJ,Hoboken,7030,4,Townhouse,1,1,1,Gym,1,7030,9A,35,Washington St,Hoboken,NJ,Hudson,1,Condo,1,1422246,Active,299,4/20/26,10:30,price sensitive,scheduled,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
300,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,51,Jakob,Calhoun,Agent,FT,4/22/20,jakobcalhoun@dreamhomesnyc.com,2035550051,1051,4/22/20,4/22/22,CT,36,Noah,Flores,,,5551360036,noah.flores36@email.com,Individual,1299,CT,White Plains,6830,3,Apartment,3,2,5,Doorman,155,6830,4A,998,Mason St,Greenwich,CT,Fairfield,3,Apartment,155,5804,Active,300,4/21/26,15:00,family interested in schools,Scheduled,300,5515.46,439.39,3/31/26,rental,owner,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
301,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,11,Nayeli,Robertson,Agent,PT,12/23/22,nayelirobertson@dreamhomesnyc.com,2015550011,1011,12/23/22,12/23/24,NJ,90,John,Ward,,,5551900090,john.ward90@email.com,Individual,1300,NJ,Montclair,7302,1,Condo,3,2,2,Pool,29,7302,,807,Grand St,Jersey City,NJ,Hudson,1,Condo,29,1284482,Closed,301,4/22/26,17:15,price sensitive,scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
302,1,HOBOKEN OFFICE,123 River St,Hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,170,,,Metro Holdings,91-1000170,5552700170,deals170@metroholdings,Corporation,1301,NJ,Hoboken,7030,2,House,1,2,,,14,7030,,442,River St,Hoboken,NJ,Hudson,2,House,14,729046,Active,,,,,,302,697272.87,19577.11,4/2/26,sale,seller,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,subway
303,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,26,Beckett,Delgado,Senior Agent,FT,3/26/23,beckettdelgado@dreamhomesnyc.com,2125550026,1026,3/26/23,3/26/25,NY,16,Miles,Bailey,,,5551160016,miles.bailey16@email.com,Individual,1302,NJ,New York,10001,1,Condo,2,2,,,74,10001,10A,304,W 28th St,New York,NY,New York,1,Condo,74,457100,Active,303,4/24/26,15:00,investor inquiry,Completed,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,subway
304,2,Jersey City Office,90 Hudson St,jersey city,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,159,Owen,Morris,,,5552590159,owen.morris159@email.com,Individual,1303,NJ,JERSEY CITY,6830,4,Townhouse,1,2,4,Elevator,33,7302,,354,Marin Blvd,Jersey City,NJ,Hudson,4,Townhouse,33,873061,Active,304,4/25/26,12:00,commuting buyer,Completed,304,828880.63,20904.59,4/4/26,sale,seller,304,4/29/26,13:00,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,ferry
305,4,Princeton Office,55 Nassau Street,Princeton,NJ,8542,6095551414,20,Harlem,Good,Senior Agent,FT,9/14/24,harlemgood@dreamhomesnyc.com,6095550020,1020,9/14/24,9/14/26,NJ,194,Tara,Lee,,,5552940194,tara.lee194@email.com,Individual,1304,NJ,Princeton,7030,4,Townhouse,1,3,1,Gym,55,8542,,54,Witherspoon St,Princeton,NJ,Mercer,4,Townhouse,55,1118987,Closed,305,4/26/26,9:00,investor inquiry,Scheduled,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,ferry
306,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,30,Knox,Paul,Transaction Coordinator,FT,7/7/20,knoxpaul@dreamhomesnyc.com,2125550030,,,,,92,Mark,Ross,,,5551920092,mark.ross92@email.com,Individual,1305,CT,Brooklyn,10001,1,Condo,3,1,,,81,10001,,807,8th Ave,New York,NY,New York,3,Apartment,81,4696,Active,,,,repeat row,,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
307,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,184,Chris,Bailey,,,5552840184,chris.bailey184@email.com,Individual,1306,CT,Greenwich,7042,2,House,3,3,,,161,6830,25B,720,Greenwich Ave,Greenwich,CT,Fairfield,3,Apartment,161,4966,Active,307,4/28/26,10:30,late showing,Canceled,,,,,,,,,,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,train
308,10,New Haven Office,275 Chapel Street,New Haven,CT,6510,2035552020,57,Shepherd,Clark,Agent,FT,10/7/19,shepherdclark@dreamhomesnyc.com,2035550057,1057,10/7/19,10/7/21,CT,54,Jason,Kim,,,5551540054,jason.kim54@email.com,Individual,1307,CT,New Haven,6510,4,Townhouse,2,1,5,Doorman,175,6510,,312,State St,New Haven,CT,New Haven,4,Townhouse,175,362653,Withdrawn,,,,repeat row,,,,,,,,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
309,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,914-555-0040,1040,5/27/23,5/27/25,NY,76,Miles,Ng,,,5551760076,miles.ng76@email.com,Individual,1308,NY,White Plains,10601,2,House,1,2,4,Elevator,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,309,4/30/26,10:30,follow-up,completed,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
310,6,Brooklyn Heights Office,200 Montague St,brooklyn,NY,11201,7185551616,36,Ira,Pitts,Transaction Coordinator,FT,1/19/19,irapitts@dreamhomesnyc.com,7185550036,,,,,34,,,Metro Holdings,44-1000034,5551340034,deals34@metroholdings,Corporation,1309,NY,BROOKLYN,11201,4,Townhouse,4,2,6,Laundry,105,11201,,487,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,105,1327266,Active,310,5/1/26,17:15,First showing,Completed,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,subway
311,6,BROOKLYN HEIGHTS OFFICE,200 Montague St,Brooklyn,NY,11201,7185551616,35,Allison,Chung,Agent,PT,12/17/18,allisonchung@dreamhomesnyc.com,7185550035,1035,12/17/18,12/17/20,NY,103,Paul,Allen,,,5552030103,paul.allen103@email.com,Individual,1310,NJ,Brooklyn,11201,3,Apartment,2,2,1,Gym,97,11201,,965,Court St,Brooklyn,NY,Kings,3,Apartment,97,3619,Closed,311,5/2/26,9:00,commuting buyer,scheduled,311,3557.01,151,4/11/26,rental,renter,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
312,7,White Plains Office,10 Main St,White Plains,NY,10601,(914) 555-1717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,914-555-0040,1040,5/27/23,5/27/25,NY,40,Ivy,Bailey,,,5551400040,ivy.bailey40@email.com,Individual,1311,NJ,White Plains,10601,2,House,3,2,4,Elevator,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,312,5/3/26,10:30,First showing,scheduled,312,856560.11,19809.61,4/12/26,sale,buyer,312,5/7/26,11:00,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
313,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,172,Leo,Ng,,,5552720172,leo.ng172@email.com,Individual,1312,NJ,Jersey City,10601,4,Townhouse,2,1,5,Doorman,108,11201,,920,Joralemon St,Brooklyn,NY,Kings,4,Townhouse,108,1371150,Active,313,5/4/26,10:30,commuting buyer,Canceled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
314,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,47,Jaylah,Hodges,Agent,PT,12/14/23,jaylahhodges@dreamhomesnyc.com,2035550047,1047,12/14/23,12/14/25,CT,51,,,Stonebridge Inc,61-1000051,5551510051,deals51@stonebridgeinc.com,Corporation,1313,CT,New Haven,6901,1,Condo,4,2,4,Elevator,144,6901,32B,729,Atlantic St,Stamford,CT,Fairfield,1,Condo,144,1497196,Closed,,,,,,314,1567560.64,74225.98,4/14/26,rental,owner,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
315,10,New Haven Office,275 Chapel St,New Haven,CT,6510,2035552020,58,Chloe,Zimmerman,Agent,FT,11/9/20,chloezimmerman@dreamhomesnyc.com,2035550058,1058,11/9/20,11/9/22,CT,149,Sara,Garcia,,,5552490149,sara.garcia149@email.com,Individual,1314,CT,New Haven,10601,1,Condo,1,3,6,Laundry,163,6510,15B,588,Chapel St,New Haven,CT,New Haven,1,Condo,163,468710,Active,315,5/6/26,9:00,late showing,canceled,315,487301.61,25639.22,3/1/26,rental,owner,,,,6510,Downtown New Haven,10,Hillhouse HS,480 Sherman Pkwy,New Haven,CT,New Haven,6510,10,train
316,6,Brooklyn Heights Office,200 Montague St,Brooklyn,NY,11201,7185551616,33,Charlie,Colon,Agent,FT,10/13/23,charliecolon@dreamhomesnyc.com,7185550033,1033,10/13/23,10/13/25,NY,139,Ava,Bell,,,5552390139,ava.bell139@email.com,Individual,1315,NY,Brooklyn,11201,3,Apartment,2,2,4,Elevator,106,11201,,967,Joralemon St,Brooklyn,NY,Kings,3,Apartment,106,6717,Pending,316,5/7/26,17:15,commuting buyer,Canceled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,bus
317,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,7,Teresa,Blanchard,Manager,FT,8/15/18,teresablanchard@dreamhomesnyc.com,2015550007,,,,,23,Hannah,Price,,,5551230023,hannah.price23@email.com,Individual,1316,NJ,Jersey City,7302,4,Townhouse,3,3,1,Gym,23,7302,8A,368,Grand St,Jersey City,NJ,Hudson,4,Townhouse,23,1044207,Withdrawn,317,5/8/26,13:30,family interested in schools,Completed,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
318,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,39,Zariyah,Gould,Agent,FT,4/25/22,zariyahgould@dreamhomesnyc.com,9145550039,1039,4/25/22,4/25/24,NY,119,,,Atlas Property Group,40-1000119,5552190119,deals119@atlaspropertygroup.com,Corporation,1317,NY,White Plains,10601,2,House,1,3,,,121,10601,,15,Main St,White Plains,NY,Westchester,2,House,121,1177273,Active,,,,,,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
319,1,HOBOKEN OFFICE,123 River St,Hoboken,NJ,7030,2015551111,2,Bronson,McCullough,Senior Agent,FT,3/5/20,bronsonmccullough@dreamhomesnyc.com,2015550002,1002,3/5/20,3/5/22,NJ,40,Ivy,Bailey,,,5551400040,ivy.bailey40@email.com,Individual,1318,CT,New Haven,7030,2,House,3,2,6,Laundry,9,7030,,392,River St,Hoboken,NJ,Hudson,2,House,9,1278038,Closed,319,5/10/26,9:00,commuting buyer,completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,train
320,8,Stamford Office,300 Atlantic St,Stamford,CT,6901,2035551818,45,Leia,Summers,Agent,FT,10/10/21,leiasummers@dreamhomesnyc.com,2035550045,1045,10/10/21,10/10/23,CT,60,John,Flores,,,5551600060,john.flores60@email.com,Individual,1319,CT,Greenwich,6901,5,Co-op,2,2,1,Gym,133,6901,37B,306,Atlantic St,Stamford,CT,Fairfield,5,Co-op,133,1130196,Active,320,4/1/26,13:30,First showing,completed,320,1125255.88,29906.54,3/6/26,sale,buyer,,,,6901,Downtown Stamford,8,Stamford HS,55 Strawberry Hill Ave,Stamford,CT,Fairfield,6901,8,bus
321,7,White Plains Office,10 Main St,White Plains,NY,10601,9145551717,40,Blaine,McKinney,Agent,FT,5/27/23,blainemckinney@dreamhomesnyc.com,9145550040,1040,5/27/23,5/27/25,NY,200,Mason,Chen,,,5553000200,mason.chen200@email.com,Individual,1320,NY,White Plains,10001,2,House,1,2,2,Pool,117,10601,,541,Mamaroneck Ave,White Plains,NY,Westchester,2,House,117,858955,Active,321,4/2/26,17:15,follow-up,Scheduled,,,,,,,,,,10601,Downtown White Plains,7,White Plains HS,550 North St,White Plains,NY,Westchester,10601,7,ferry
322,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,47,Ruby,Price,,,5551470047,ruby.price47@email.com,Individual,1321,NY,New York,10001,4,Townhouse,1,2,6,Laundry,73,10001,22A,986,8th Ave,New York,NY,New York,3,Apartment,73,3601,Active,322,4/3/26,17:15,commuting buyer,scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
323,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,17,Charley,Houston,Agent,PT,6/8/21,charleyhouston@dreamhomesnyc.com,9735550017,1017,6/8/21,6/8/23,NJ,46,Miles,Cole,,,5551460046,miles.cole46@email.com,Individual,1322,NJ,Montclair,7302,3,Apartment,2,3,3,Parking,47,7042,10B,567,Bloomfield Ave,Montclair,NJ,Essex,1,Condo,47,773982,Pending,,,,,,323,729601.85,16542.11,3/9/26,sale,buyer,323,4/13/26,13:00,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,subway
324,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,3,Hana,Mora,Agent,FT,4/7/21,hanamora@dreamhomesnyc.com,2015550003,1003,4/7/21,4/7/23,NJ,57,Bella,Baker,,,5551570057,bella.baker57@email.com,Individual,1323,NJ,Montclair,7030,5,Co-op,1,2,,,8,7030,25A,778,Hudson St,Hoboken,NJ,Hudson,5,Co-op,8,1105884,Closed,324,4/5/26,15:00,commuting buyer,Completed,324,1059225.52,30553.64,3/10/26,sale,seller,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,bus
325,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,18,Sylas,Stuart,Transaction Coordinator,FT,7/10/22,sylasstuart@dreamhomesnyc.com,9735550018,,,,,125,Eva,Garcia,,,5552250125,eva.garcia125@email.com,Individual,1324,NJ,Montclair,7042,5,Co-op,2,3,3,Parking,43,7042,,139,Park St,Montclair,NJ,Essex,5,Co-op,43,1268854,Active,325,4/6/26,17:15,follow-up,scheduled,325,1196578.05,31512.09,3/11/26,sale,seller,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,bus
326,6,Brooklyn Heights Office,200 Montague St,brooklyn,NY,11201,7185551616,32,Titan,Griffin,Senior Agent,FT,9/11/22,titangriffin@dreamhomesnyc.com,7185550032,1032,9/11/22,9/11/24,NY,47,Ruby,Price,,,5551470047,ruby.price47@email.com,Individual,1325,NY,BROOKLYN,11201,5,Co-op,2,2,6,Laundry,102,11201,17B,406,Joralemon St,Brooklyn,NY,Kings,5,Co-op,102,677189,Closed,326,4/7/26,12:00,family interested in schools,scheduled,,,,,,,,,,11201,Brooklyn Heights,6,Brooklyn Heights Prep,50 Court St,Brooklyn,NY,Kings,11201,6,ferry
327,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,29,Reese,Chapman,Agent,PT,6/5/19,reesechapman@dreamhomesnyc.com,2125550029,1029,6/5/19,6/5/21,NY,135,Leah,Morris,,,5552350135,leah.morris135@email.com,Individual,1326,NY,New York,7302,3,Apartment,4,2,2,Pool,73,10001,22A,986,8th Ave,New York,NY,New York,3,Apartment,73,3601,Active,327,4/8/26,13:30,virtual tour,Scheduled,,,,,,,,,,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,train
328,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,15,Zaylee,Trejo,Agent,FT,4/4/19,zayleetrejo@dreamhomesnyc.com,9735550015,1015,4/4/19,4/4/21,NJ,152,Mark,Chen,,,5552520152,mark.chen152@email.com,Individual,1327,NJ,Montclair,7042,3,Apartment,3,1,4,Elevator,44,7042,5B,973,Park St,Montclair,NJ,Essex,3,Apartment,44,3570,Active,328,4/9/26,15:00,First showing,Canceled,,,,,,,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
329,5,Chelsea Office,456 8th Ave,New York,NY,10001,2125551515,27,Alani,Stone,Agent,FT,4/1/24,alanistone@dreamhomesnyc.com,2125550027,1027,4/1/24,4/1/26,NY,193,Paul,Roe,,,5552930193,paul.roe193@email.com,Individual,1328,NY,New York,6901,1,Condo,2,2,1,Gym,78,10001,20A,235,W 26th St,New York,NY,New York,1,Condo,78,1217229,Active,,,,,,,,,,,,329,4/19/26,12:00,10001,Chelsea,5,PS 33,281 9th Ave,New York,NY,New York,10001,5,subway
330,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,83,Hannah,Scott,,,5551830083,hannah.scott83@email.com,Individual,1329,CT,Jersey City,7302,5,Co-op,2,3,,,36,7302,23A,631,Marin Blvd,Jersey City,NJ,Hudson,5,Co-op,36,1306794,Pending,,,,,,330,1234032.11,30582,3/16/26,sale,seller,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,bus
331,4,Princeton Office,55 Nassau St,PRINCETON,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,36,Noah,Flores,,,5551360036,noah.flores36@email.com,Individual,1330,NJ,PRINCETON,8542,3,Apartment,3,2,2,Pool,70,8542,,535,Mercer St,Princeton,NJ,Mercer,3,Apartment,70,5890,Active,331,4/12/26,17:15,virtual tour,Canceled,,,,,,,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
332,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,63,Lina,Morris,,,5551630063,lina.morris63@email.com,Individual,1331,NJ,Princeton,7302,1,Condo,1,1,4,Elevator,22,7302,6A,895,Grove St,Jersey City,NJ,Hudson,2,House,22,1048321,Closed,332,4/13/26,10:30,late showing,Canceled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
333,2,Jersey City Office,90 Hudson Street,Jersey City,NJ,7302,2015551212,9,Kamari,Leblanc,Agent,FT,10/19/20,kamarileblanc@dreamhomesnyc.com,2015550009,1009,10/19/20,10/19/22,NJ,94,Chris,Cole,,,5551940094,chris.cole94@email.com,Individual,1332,NJ,Jersey City,8542,2,House,1,2,5,Doorman,34,7302,14B,276,Grand St,Jersey City,NJ,Hudson,1,Condo,34,1498207,Active,333,4/14/26,10:30,virtual tour,Scheduled,,,,,,,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,bus
334,4,Princeton Office,55 Nassau Street,Princeton,NJ,8542,6095551414,23,Ellianna,Nixon,Agent,PT,12/20/20,elliannanixon@dreamhomesnyc.com,6095550023,1023,12/20/20,12/20/22,NJ,170,,,Metro Holdings,91-1000170,5552700170,deals170@metroholdings,Corporation,1333,NJ,Princeton,8542,2,House,2,2,3,Parking,69,8542,,25,Witherspoon St,Princeton,NJ,Mercer,2,House,69,1165420,Pending,334,4/15/26,12:00,late showing,Scheduled,334,1135616.75,33455.44,3/20/26,sale,buyer,,,,8542,Princeton Center,4,Princeton High,151 Moore St,Princeton,NJ,Mercer,8542,4,subway
335,9,Greenwich Office,40 Field Point Rd,Greenwich,CT,6830,2035551919,53,Dayton,Prince,Agent,PT,6/26/22,daytonprince@dreamhomesnyc.com,2035550053,1053,6/26/22,6/26/24,CT,156,Noah,Flores,,,5552560156,noah.flores156@email.com,Individual,1334,CT,Greenwich,8542,2,House,1,1,5,Doorman,153,6830,,458,Mason St,Greenwich,CT,Fairfield,2,House,153,2481214,Active,335,4/16/26,10:30,commuting buyer,scheduled,,,,,,,335,4/25/26,13:00,6830,Greenwich Ave,9,Greenwich High,10 Hillside Rd,Greenwich,CT,Fairfield,6830,9,bus
336,3,Montclair Office,18 Bloomfield Ave,Montclair,NJ,7042,9735551313,15,Zaylee,Trejo,Agent,FT,4/4/19,zayleetrejo@dreamhomesnyc.com,9735550015,1015,4/4/19,4/4/21,NJ,164,Tara,Ross,,,5552640164,tara.ross164@email.com,Individual,1335,NJ,Montclair,7302,3,Apartment,4,3,2,Pool,44,7042,5B,973,Park St,Montclair,NJ,Essex,3,Apartment,44,3570,Active,336,4/17/26,17:15,follow-up,Completed,336,3644.93,85.89,3/22/26,sale,buyer,,,,7042,Upper Montclair,3,Montclair High,100 Chestnut St,Montclair,NJ,Essex,7042,3,ferry
337,1,Hoboken Office,123 River St,Hoboken,NJ,7030,2015551111,5,Raelynn,Singh,Agent,PT,6/11/23,raelynnsingh@dreamhomesnyc.com,2015550005,1005,6/11/23,6/11/25,NJ,68,,,Harborview Capital,78-1000068,5551680068,deals68@harborviewcapital,Corporation,1336,NJ,Hoboken,7030,5,Co-op,1,2,1,Gym,6,7030,,681,Hudson St,Hoboken,NJ,Hudson,2,House,6,799811,Active,337,4/18/26,12:00,family interested in schools,completed,,,,,,,,,,7030,Hoboken,1,Hoboken High,800 Clinton St,Hoboken,NJ,Hudson,7030,1,ferry
338,2,Jersey City Office,90 Hudson St,Jersey City,NJ,7302,2015551212,10,Braden,Cross,Agent,FT,11/21/21,bradencross@dreamhomesnyc.com,2015550010,1010,11/21/21,11/21/23,NJ,189,Owen,Foster,,,5552890189,owen.foster189@email.com,Individual,1337,NJ,Jersey City,7302,4,Townhouse,4,2,3,Parking,26,7302,,723,Grand St,Jersey City,NJ,Hudson,4,Townhouse,26,1397229,Active,338,4/19/26,15:00,virtual tour,Scheduled,338,1378698.67,37636.41,3/24/26,sale,buyer,,,,7302,Downtown JC,2,PS 16,96 Sussex St,Jersey City,NJ,Hudson,7302,2,subway
